time,joint1,joint2,joint3,joint4,joint5,joint6
0.15973138809204102,-5.833906563168512e-05,-0.0029509887842094,0.0067913915260593,0.0314771394762223,0.0038028735860615,-0.0156661660838022
0.17142128944396973,-6.185907102107535e-05,-0.0030156663786193,0.0069498204339648,0.0322340505151572,0.0038950727257303,-0.0160439266082192
0.17991375923156738,-6.855262080485147e-05,-0.0032419889171286,0.0074577354162892,0.0345612188355852,0.0041705432284429,-0.0172052024062896
0.19007110595703125,-7.583622752704855e-05,-0.0034112155082768,0.007855562960362,0.0364261620217343,0.0043948420503499,-0.0181359029083694
0.20009875297546387,-8.10310073262599e-05,-0.0035986622532844,0.008274460512375,0.0383413161140886,0.0046211883377971,-0.0190915698013203
0.21032261848449707,-8.868759629443446e-05,-0.0037771362246115,0.0086934613450901,0.0403042652081433,0.004857175656034,-0.0200711805165045
0.21984338760375977,-0.0001021555468323,-0.0041615511580141,0.0095737085104978,0.0443783736393603,0.0053428755716504,-0.0221042698979392
0.232940673828125,-0.0001101337757347,-0.0043895203619737,0.0100957206359773,0.0467944379553575,0.0056309093358493,-0.0233099507426626
0.23969364166259766,-0.0001162532874872,-0.0045644603129195,0.0104963044748211,0.048648487316667,0.0058519416900875,-0.0242351710365849
0.24983453750610352,-0.0001286637148787,-0.004961947218347,0.0113961662759747,0.0527896880266647,0.0063436484141368,-0.026301684332731
0.2655465602874756,-0.0001373384480549,-0.0052102976169665,0.0119648492709725,0.0554217557904666,0.0066574289356262,-0.0276151546613263
0.2698709964752197,-0.0001486095843361,-0.0054901135553624,0.0126158990150369,0.0584587485819874,0.0070214792427929,-0.0291307538023062
0.27994465827941895,-0.0001622799392517,-0.0059243994343107,0.0136000292244471,0.0629899506465152,0.0075596655023515,-0.0313918806349615
0.2901899814605713,-0.0001741436214466,-0.0062640884963149,0.0143778633901634,0.0665900433311188,0.0079888469448174,-0.0331884203398296
0.2998342514038086,-0.0001839129203737,-0.0065006893028893,0.0149299526024426,0.069169033963309,0.0082983088890795,-0.0344754719124615
0.31001830101013184,-0.0001938263268392,-0.0067845186434221,0.0155798755586697,0.0721771141397162,0.0086569170765891,-0.0359765840169714
0.3198416233062744,-0.0002116811159176,-0.0072957511872564,0.0167505148871542,0.077595258571864,0.0093028399810908,-0.0386803821982084
0.3299429416656494,-0.0002195787830352,-0.007565097809179,0.0173569691036545,0.0803783983255552,0.0096326067705785,-0.0400691665534314
0.339855432510376,-0.0002302549644186,-0.0078708180593016,0.0180570202510494,0.0836184817403724,0.010018867702267,-0.041686051885561
0.3520083427429199,-0.0002384003954407,-0.0081040712988356,0.0185911333992558,0.0860905453805758,0.010313570189246,-0.0429196754567176
0.3598616123199463,-0.0002494453680714,-0.0084203596886522,0.0193153839833684,0.0894426316720151,0.0107131825352011,-0.0445924529764756
0.37092971801758523,-0.0002578673989619,-0.0086615390343887,0.0198676467136929,0.0919986974682842,0.0110178985527937,-0.0458679956817729
0.38089704513550515,-0.0002691148340527,-0.0089404143831499,0.0205165266401605,0.0950257233371383,0.0113808001640389,-0.0473786463061074
0.3900270462036133,-0.0002748875520151,-0.0091057299567118,0.0208950725265095,0.0967777700597691,0.0115896683953913,-0.0482529639568749
0.4003636837005615,-0.000283844777666,-0.0094054584937373,0.0215711052851093,0.0998829003932488,0.0119577955270964,-0.049802415821416
0.41004347801208496,-0.0003075792250157,-0.0100419521614769,0.0230388699266619,0.1067000346670035,0.0127725371852127,-0.0532044359826464
0.41988468170166016,-0.0003170438757384,-0.0103562111149733,0.0237481795596465,0.1099591596686693,0.0131590096413853,-0.0548307278076549
0.4298856258392334,-0.0003292128766627,-0.0106615082949259,0.0244575534319295,0.1132662097701633,0.0135553121172673,-0.0564811303291996
0.4411635398864746,-0.000335512481115,-0.0108419212437409,0.0248706699804621,0.115178260757748,0.0137832535335231,-0.0574352940794202
0.45105600357055664,-0.0003453923369267,-0.011168068687799,0.0256072062285985,0.1185633809865969,0.0141847353803177,-0.0591244544611058
0.460005521774292,-0.0003547274715653,-0.0113922185210251,0.02613076204684,0.1210104162721306,0.0144785215529799,-0.0603456929579575
0.47104883193969727,-0.0003681788422182,-0.0118206497827779,0.027101514881469,0.1254795588190917,0.0150092240011172,-0.0625758037973192
0.4815640449523926,-0.0003882238970716,-0.0123947249468718,0.0284160573529925,0.1315637152023159,0.0157345243909468,-0.0656119528767238
0.4900650978088379,-0.0004122091901317,-0.0130816525826862,0.0299890144810248,0.1388439022734608,0.0166024032016594,-0.069244951351294
0.5005714893341064,-0.0004327787302091,-0.0136275659368223,0.0312493485011238,0.1447010477186232,0.0173027346460985,-0.0721679379888087
0.5104176998138428,-0.000440411375111,-0.0138893588120465,0.0318385359474113,0.1474041221347155,0.0176228733238712,-0.073516718185564
0.5202553272247314,-0.0004548286368732,-0.0143022703627622,0.0327840391716902,0.1517802344692294,0.018144551760078,-0.0757005090121918
0.5301191806793213,-0.0004621163102491,-0.0145109907470937,0.0332619764083839,0.153992291237472,0.0184082518076769,-0.0768043812735683
0.5412585735321045,-0.0004768497422196,-0.0149329607350496,0.0342282221347938,0.1584644059722011,0.018941373541601,-0.079036079486066
0.550422191619873,-0.0004874367033522,-0.015192970201447,0.034833873928016,0.1612914895000248,0.01928050392788,-0.0804469999591539
0.5642423629760742,-0.0004993451019936,-0.0155772387629955,0.0357035188695622,0.1652925810457146,0.0197553601931881,-0.0824435110101617
0.5702493190765452,-0.0005101299544403,-0.0158429103311243,0.0363221331530176,0.1681796728102682,0.020101650251731,-0.0838843819298365
0.5804710388183594,-0.0005339773621981,-0.0165691326859978,0.0379748023315418,0.1758048503401328,0.021008524040428,-0.0876893976863542
0.590360164642334,-0.0005490060788435,-0.0169563387354898,0.0388717069377824,0.1799799866478153,0.021508371276087,-0.0897730434049197
0.6001126766204834,-0.0005689382174054,-0.0175272067789302,0.0401789040409159,0.1860301474185748,0.0222296115595987,-0.0927922294866263
0.6108391284942627,-0.0005777547736922,-0.017822965357567,0.0408458854223088,0.1890931902349457,0.0225926160299758,-0.0943206120541209
0.6200649738311768,-0.0005899707105516,-0.0181728458586665,0.0416470578018497,0.1928012848969826,0.023034653689649,-0.0961710438777867
0.6300699710845947,-0.0006097906301825,-0.0186972505285814,0.0428581186493355,0.1984304762633471,0.0237078512807444,-0.0989803120475336
0.6410880088806152,-0.000622303266164,-0.0190556236450163,0.0436787363393662,0.2022285767695164,0.0241606205073985,-0.1008756614784296
0.6525106430053711,-0.0006434211555284,-0.0196604608853547,0.0450637179459727,0.2086387461783623,0.0249247715214204,-0.1040744999078047
0.6601419448852539,-0.0006648684114747,-0.0202747340227666,0.0464703063908515,0.2151489179852692,0.0257008420235242,-0.1073232417210316
0.671682596206665,-0.0006831768805311,-0.0208424308587602,0.0477599969540332,0.2210940038854669,0.0264073784008349,-0.1102898131466929
0.6804699897766113,-0.0007052492762644,-0.0214746316276572,0.0492076398267178,0.2277941735021356,0.0272060892318934,-0.1136333631109547
0.6941323280334473,-0.0007311863341854,-0.0221741688871501,0.0508197129696084,0.2352794481783569,0.0281005698149003,-0.1173688874365783
0.6999344825744629,-0.0007458094620629,-0.0226363715046851,0.0518678464120521,0.240106484776243,0.0286738053357646,-0.1197775091967354
0.7112753391265869,-0.000753951010644,-0.0228261856802687,0.0523127289725566,0.2421896299062309,0.0289243176192206,-0.1208172427252218
0.7209155559539795,-0.000786374850751,-0.0237548615447078,0.0544392510114946,0.2520318884513495,0.0300975886949306,-0.1257287776719735
0.7299888134002686,-0.0008062800354924,-0.0243684136305599,0.0558339586315455,0.2584629477234292,0.0308620173832405,-0.1289378329998278
0.7401015758514404,-0.0008253342124024,-0.0249141825121501,0.0570836862839136,0.2642470932600282,0.0315515233136505,-0.1318242623856456
0.7509009838104248,-0.00084830307593,-0.0255286121185909,0.0585008623136085,0.2708303811122601,0.0323384995669151,-0.1351096965297298
0.7624778747558594,-0.0008640748039017,-0.0260238372382257,0.059624626934883,0.2760073886241478,0.0329534195487077,-0.1376929349935025
0.7725212574005127,-0.0008887157428807,-0.0267296381395674,0.0612408038917413,0.2834875760963848,0.0338450992269416,-0.1414257292695069
0.7803795337677002,-0.0009074434963682,-0.0272225359437454,0.0623796837450374,0.2887828500173297,0.0344785458466914,-0.1440684251746304
0.7904102802276611,-0.0009187195148996,-0.0275890546414299,0.0632087374443184,0.2925958039340317,0.0349308476400294,-0.1459709542913145
0.8012509346008301,-0.0009338992072898,-0.0280238582941798,0.0642043719946219,0.2972039190067441,0.0354801579605679,-0.1482705143712497
0.8097467422485352,-0.0009389854447494,-0.0281695477229808,0.0645379787360784,0.2987479575396223,0.0356642149006551,-0.1490410266261417
0.8215041160583496,-0.0009736527355741,-0.0291189536958089,0.0667221857072819,0.3088813729045707,0.0368744007170809,-0.1540980844065576
0.8314275741577148,-0.0009905721977894,-0.0296472010407109,0.0679215815358764,0.3144083474804784,0.0375310052595061,-0.1568559354362886
0.839815616607666,-0.0010314145588434,-0.0307734366583698,0.0705106954513148,0.3264158270956194,0.0389645922590933,-0.1628482067286842
0.8498058319091797,-0.0010420879285639,-0.0310791584383505,0.0712107510624395,0.3296559108292767,0.03935082465477,-0.1644650875622861
0.8597862720489502,-0.001081292179931,-0.03224583360823,0.0738720587223635,0.341949029496094,0.0408139607420094,-0.1705993879604204
0.8699712753295898,-0.0011086988408459,-0.0330308963940249,0.0756697345723713,0.3502692346338492,0.0418057563301896,-0.174751365825891
0.8797097206115723,-0.0011476212528496,-0.0341458366740132,0.0782227805686988,0.362085524933585,0.0432142928150067,-0.1806479710938227
0.8900597095489502,-0.0011799499034292,-0.0350280661736244,0.0802531414205924,0.3715069861360165,0.0443396256470682,-0.185349785316351
0.8999841213226318,-0.001191334430846,-0.0353541696152763,0.0809998682332766,0.3749630741466108,0.0447516012459017,-0.1870744559010138
0.9098114967346191,-0.0012315950822561,-0.0365074209334794,0.0836406368806015,0.3871853840865569,0.046208532397471,-0.1931736798652306
0.9204456806182861,-0.0012448334014178,-0.0369305459098949,0.0845993481595872,0.3915982424649948,0.0467322760623138,-0.1953755010313678
0.929776668548584,-0.0012682598820674,-0.0376016239557577,0.0861360167344855,0.3987104135797361,0.0475800590612056,-0.198924637819621
0.9410755634307861,-0.0012741494196308,-0.0377703370606763,0.0865223445793779,0.4004984565010225,0.0477931966039673,-0.1998169122305793
0.9510049819946289,-0.0012843068705823,-0.0380173481215644,0.0870981390089244,0.4031877868942528,0.048116052945156,-0.2011592577720762
0.959890604019165,-0.0013080766863851,-0.0386982402696718,0.0886572779553214,0.4104039676247284,0.0489762343412714,-0.204760301885047
0.9707543849945068,-0.001345850865654,-0.0398243344999462,0.0912256927481998,0.4222669764680464,0.0503880309569018,-0.2106798999337638
0.9798526763916016,-0.0013806501524307,-0.0407771508668997,0.0934176660339591,0.4324365163694939,0.0516025424887578,-0.2157550588768266
0.9900593757629395,-0.0014194482182201,-0.0419326830814741,0.0960534976679898,0.4446115052353079,0.0530515119521313,-0.2218303236343555
1.0018882751464844,-0.0014444019601604,-0.0426475439804781,0.097690423042315,0.4521876833066907,0.0539545936425867,-0.2256110060335174
1.0123100280761719,-0.0014695663351131,-0.0433684439076609,0.0993411769437351,0.4598278622621006,0.0548653026448677,-0.2294236256398623
1.0201148986816406,-0.0014994355066288,-0.0441799151631405,0.1012094787935522,0.4684994037831913,0.0559012527126761,-0.2337512707574731
1.0299961566925049,-0.0015205269746472,-0.0448283608296931,0.1026841703325773,0.4753002226474461,0.0567096025033162,-0.23714467629115
1.039989709854126,-0.0015573610296293,-0.0458393082332229,0.1050092372724948,0.4860858312407741,0.0579975477444083,-0.2425272977125949
1.0499041080474854,-0.0015965704184282,-0.0469625550594727,0.1075813023741174,0.4979901184930746,0.0594165289590948,-0.2484678054440685
1.0607361793518066,-0.0016117353167413,-0.0474413410290717,0.1086675083830117,0.5029928604946372,0.0600105394335752,-0.2509639091056943
1.0701773166656494,-0.0016449349702023,-0.0483924765985834,0.1108454682789839,0.5130730903201579,0.0612120887279417,-0.2559941622875517
1.080080509185791,-0.001669685050782,-0.0490571315298336,0.1123775656389289,0.5201886495000201,0.0620625650785875,-0.2595453682276201
1.0897936820983887,-0.0017102370457351,-0.0502188772304448,0.1150377877459769,0.5325009413857726,0.063530168613612,-0.2656894742180444
1.1001832485198975,-0.0017123214490339,-0.0503230556907636,0.1152662093277285,0.5335335529275813,0.0636509396499604,-0.2662043728267953
1.1107513904571533,-0.0017396445701862,-0.0511058556257983,0.1170587056626928,0.5418297389091729,0.0646398275112094,-0.270344346451651
1.1201696395874023,-0.0017858129845045,-0.0523840349686359,0.1199956720973194,0.5554474797103337,0.0662653451714883,-0.2771402992551426
1.1330218315124512,-0.0018206921225072,-0.0533832951507804,0.1222838271614827,0.5660377253578295,0.0675276745586908,-0.2824250614178911
1.139857292175293,-0.0018488323197871,-0.0541894971979868,0.1241299082599409,0.5745819221389068,0.0685461183240301,-0.2866887997746126
1.1499927043914795,-0.0018652044767391,-0.054703188175833,0.1252960667310603,0.5799545795700043,0.0691842081409808,-0.2893694434419895
1.1613097190856934,-0.0018914374142227,-0.0554101234350303,0.1269249583015108,0.5875182175998805,0.0700880843644418,-0.2931442882138526
1.1697943210601807,-0.0019295833760049,-0.0565477131993494,0.1295197571622708,0.5995030007988182,0.0715143164286109,-0.2991245094360053
1.182676076889038,-0.0019658100032806,-0.0575856596790691,0.1318965016169633,0.6105032349604809,0.0728255051994493,-0.3046138513371819
1.1901366710662842,-0.0019877038827553,-0.0582129568419551,0.1333329196466985,0.617151375530737,0.0736179387527551,-0.3079314087332445
1.1999297142028809,-0.0020170799341965,-0.0590546372240163,0.1352602435973082,0.626071563012558,0.0746811904959052,-0.3123827628545594
1.2101202011108398,-0.0020591454805725,-0.0602150667345124,0.1379275542584954,0.6384413527408936,0.0761579265854228,-0.3185560012916326
1.2197933197021484,-0.0020914411348602,-0.061185258920605,0.1401390529910697,0.6486520315494255,0.0773726881851182,-0.3236508690438207
1.2322628498077393,-0.002104040165447,-0.0615013674723829,0.1408729890608846,0.6520736491109078,0.0777828346825693,-0.3253587972535499
1.2398037910461426,-0.002141814223151,-0.0625836643556425,0.143351285734731,0.6635438959074866,0.0791500333931214,-0.3310826840609877
1.2526030540466309,-0.0021570159434673,-0.0630192251895005,0.1443486543531946,0.6681599945528562,0.079700249618579,-0.3333862107990555
1.260110855102539,-0.0021977572471554,-0.0642315390954921,0.1471145847907378,0.6809366858158263,0.081220868956148,-0.3397615464776091
1.2700395584106445,-0.0022518823109001,-0.0657824209696835,0.150665874994833,0.6973730115296304,0.0831799961292221,-0.3479635908347536
1.280031681060791,-0.0022752761070377,-0.0664527462187569,0.1522008206364695,0.7044771507183878,0.0840267724361378,-0.3515086925149475
1.289839744567871,-0.0022987883045031,-0.0671264684211339,0.1537435447472113,0.7116172896284771,0.0848778389720124,-0.3550717580452485
1.301173448562622,-0.002346167899712,-0.0684841036825583,0.1568523283613334,0.7260055664952878,0.0865928427422133,-0.3622517805424508
1.3107571601867676,-0.0023700352917765,-0.0691680167416519,0.158418387850669,0.7332537043948104,0.0874567799858203,-0.3658687374554041
1.323124647140503,-0.0024181252582353,-0.0705460337141863,0.1615738421675097,0.7478579789386286,0.0891975252011736,-0.3731565424455052
1.3301968574523926,-0.0024423478288264,-0.0712401376240974,0.1631632369780309,0.7552141155172967,0.0900743331855142,-0.3768273904643475
1.339827299118042,-0.0024965808427825,-0.0727489563227328,0.1666282663778577,0.7712760889908514,0.0919910843130127,-0.3848431513961934
1.3499782085418701,-0.0025321767920951,-0.0738142480887846,0.1690575666641187,0.7824946117437106,0.0933260013807153,-0.3904408552548499
1.3599038124084473,-0.0025790352820571,-0.0751117059926995,0.1720386035496055,0.7963165630992792,0.0949757379705165,-0.3973388124100605
1.370046615600586,-0.0026207557436066,-0.0763072347986018,0.1747761821617208,0.808986797447786,0.0964859404743272,-0.4036614907889966
1.3839366436004639,-0.0026403902688594,-0.0769152591073245,0.1761584183227817,0.8153591873890056,0.0972432468837833,-0.4068408633141267
1.3898253440856934,-0.0026826027473552,-0.0781249403886485,0.1789284070413455,0.8281794052008866,0.0987713313269083,-0.4132383759086266
1.4008045196533203,-0.0027222264330806,-0.0792150027558129,0.1814345259328291,0.839803351504635,0.1001590482704282,-0.4190395039976113
1.4097859859466553,-0.0027422526413714,-0.0798343466065274,0.1828426903098057,0.8462957064479388,0.100930671103832,-0.4222787225577917
1.4202535152435303,-0.0027736719961382,-0.0806892684700164,0.1848103680779855,0.8554276236919511,0.1020213432817467,-0.4268362905264453
1.4312868118286133,-0.0028169049783421,-0.0819282028284602,0.1876473370958944,0.8685578478908473,0.1035863647733981,-0.4333885003601114
1.4398365020751953,-0.0028779835296539,-0.0836785634104151,0.1916553927073172,0.887108157497452,0.1057974159492687,-0.4426454223797336
1.4498140811920166,-0.002922005616142,-0.0849401441608819,0.194544217354851,0.9004783753050809,0.1073910390509222,-0.4493173866195246
1.460258960723877,-0.0029605490791562,-0.0860903443649325,0.1971679778282782,0.9125967426475016,0.1088332824567572,-0.4553640415835609
1.4698545932769775,-0.0030020739219391,-0.0872347681730767,0.1997985498641092,0.924796759395278,0.1102895925062981,-0.4614526633952742
1.4797468185424805,-0.0030470166172928,-0.0885227696389048,0.2027478723432292,0.93844696786452,0.1119165844234242,-0.4682643396455699
1.4902079105377197,-0.0030832075019748,-0.0895599646897746,0.2051228868374028,0.9494391318929764,0.1132267585633366,-0.4737496063226682
1.4997618198394775,-0.0031411048399725,-0.0912649897570654,0.2090171224918622,0.9674375141344892,0.1153698935599401,-0.4827304488024442
1.5100419521331787,-0.0031746053316599,-0.0921793729596727,0.2111209204831956,0.9771995306860752,0.1165355631530884,-0.4876024834347117
1.5202105045318604,-0.0032055422714734,-0.0931117834867008,0.2132459946034206,0.9870097694124284,0.1177027577949934,-0.4924973010472993
1.5301299095153809,-0.0032426530228706,-0.094175397823192,0.2156815063841444,0.9982819117083784,0.1190463111214015,-0.4981222684217599
1.5403501987457275,-0.0032953886996249,-0.0956410307798831,0.2190475691922024,1.0138860241798202,0.1209082770487413,-0.505909604043433
1.5500268936157227,-0.0033457927197169,-0.0971314758696175,0.2224504639633746,1.0296102888101224,0.1227804132945973,-0.5137555865520156
1.5601811408996653,-0.0033803100116305,-0.0980749295561302,0.2246208092559269,1.039680348028334,0.1239827352199114,-0.5187813529075136
1.570082187652588,-0.0034218030718147,-0.0993100360837528,0.2274390246137363,1.052698549128487,0.1255323560377856,-0.52527695655216
1.5803864002227854,-0.0034279488554549,-0.0994403058960733,0.227747302175846,1.0541505211738285,0.1257074527011497,-0.5260021785903
1.5918831825256348,-0.0034566899954366,-0.1002640609628304,0.2296335687977224,1.0628806226349772,0.1267480038530912,-0.5303586238853502
1.600273609161377,-0.0035083209988089,-0.1017897902937337,0.2331172696253798,1.078978826930987,0.1286647624937922,-0.5383911789523435
1.6122243404388428,-0.0035763493744704,-0.1037396245103368,0.2375820796451524,1.0996430313247991,0.1311277765224119,-0.5487028957612559
1.620039463043213,-0.0036351725320775,-0.1054256310926815,0.2414427647825787,1.1175111980099324,0.1332575247546978,-0.5576193469259607
1.63108491897583,-0.0036548855248392,-0.1059906528214265,0.2427365737022464,1.123499251766079,0.1339712548828942,-0.5606074637803875
1.6421535015106201,-0.0036845536981049,-0.106841016184334,0.2446837688112104,1.1325113306447046,0.1350454257783493,-0.5651046075821586
1.649824619293213,-0.0037342638028299,-0.1082658371756464,0.2479463785686899,1.1476114573170246,0.1368452458303766,-0.5726397632204616
1.6623539924621582,-0.0037806551334114,-0.1095495651509192,0.2508958570079658,1.1612876058175114,0.138477243397209,-0.5794650308319671
1.671151876449585,-0.0038245709085868,-0.1108542934576855,0.2538735224286714,1.1750436696023208,0.1401149580444363,-0.5863287781998636
1.6799473762512207,-0.003854910119184,-0.1117239060783683,0.2558647931027531,1.1842597357105449,0.1412134439199777,-0.5909277073077739
1.6904077529907227,-0.0038955466178407,-0.1128886736829803,0.2585319197946436,1.1966038201349338,0.1426847665437369,-0.5970875536861904
1.6997365951538086,-0.0039568962213376,-0.1146471483335132,0.2625585364543488,1.2152399386391082,0.1449060537118924,-0.6063871964952856
1.7099852561950684,-0.0040187195629659,-0.1164192106680692,0.2666162650254176,1.2340200471582443,0.1471445049034683,-0.6157586870190528
1.7211203575134277,-0.0040810165067766,-0.1182048607370296,0.2707051055186538,1.2529441454479755,0.1494001202197257,-0.6252020250557635
1.730445146560669,-0.0041084851925194,-0.1189462251373063,0.2724126286335231,1.2608722867251192,0.1503468633688234,-0.6291589723015534
1.739835500717163,-0.004150411502227,-0.1201479830767509,0.2751644487775628,1.2736083505205782,0.151864892372938,-0.6355144090014289
1.7502467632293701,-0.0041609259824504,-0.1204493661547685,0.2758545643506913,1.2768023656851677,0.1522455915384455,-0.637108257520218
1.7597739696502686,-0.0042348958893505,-0.1225696159875333,0.2807095713790701,1.2992724628558117,0.1549238351925748,-0.6483210776691202
1.769916296005249,-0.0042600979530318,-0.1233379912093477,0.2824591076248577,1.3073443657430834,0.155884242445814,-0.6523483195754238
1.7798833847045898,-0.0042774539789185,-0.1237894911139072,0.2835028739775858,1.31220051115893,0.1564647490551678,-0.6547723094730689
1.789837121963501,-0.0043456881218295,-0.1257913253039069,0.2880768236607993,1.3333444380264723,0.15898327368064,-0.6653226208702367
1.804880142211914,-0.0044172224335365,-0.1277957921271717,0.2926766026667984,1.354658630462354,0.1615254028449664,-0.6759593399057522
1.8129477500915527,-0.0044321210469675,-0.1282688153016336,0.2937498491533077,1.35960048911066,0.1621128203081596,-0.6784246491237909
1.8197360038757324,-0.0044756535825065,-0.1295166187888616,0.2966071029472603,1.3728245064781257,0.1636890370079298,-0.6850235607268242
1.8307576179504395,-0.0045152886385491,-0.1306067513745548,0.2991132020525571,1.3844486779637242,0.1650761337783031,-0.6908248595315438
1.8422586917877197,-0.0045743721961111,-0.1323462566451452,0.3030864799271171,1.4028125252565902,0.1672634181524612,-0.6999878616669406
1.8499503135681152,-0.0046075154908029,-0.1332962630858434,0.3052618279070955,1.4128805251521692,0.1684634612496296,-0.7050118849501459
1.8601055145263672,-0.0046741577724018,-0.1352064667077419,0.3096358574079492,1.4331245151687255,0.1708764216400178,-0.7151138158743979
1.8697359561920166,-0.0047188496385492,-0.1364874848534141,0.3125691623314406,1.4467005068322312,0.1724945990930955,-0.7218883536085521
1.881476640701294,-0.0048046389056981,-0.1389006321787045,0.3181046936383929,1.47234557132019,0.1755527595441623,-0.7346861844812533
1.889730453491211,-0.004872828519197,-0.1408552061031445,0.3225803092372503,1.4930597149791254,0.1780217321514605,-0.7450227106738705
1.900228500366211,-0.0049415459684425,-0.1428248972248029,0.3270905381324782,1.5139340525358778,0.1805098020704072,-0.7554391697471825
1.910118818283081,-0.0049919815045536,-0.1443162384077938,0.3304956033121531,1.5296680542300631,0.182383872367442,-0.7632898343840733
1.9200289249420166,-0.0050381383265314,-0.1456392205595227,0.3335249918040306,1.5436887293620316,0.184055065673335,-0.7702862578898522
1.9302570819854736,-0.0050568239160746,-0.1461291066470478,0.334656562920137,1.5489512824842802,0.1846836106344884,-0.7729130324140261
1.9409427642822266,-0.0050843339612027,-0.1469633091707214,0.3365569128858636,1.557721124015627,0.1857276577983082,-0.7772885275044281
1.9502298831939697,-0.005153557011913,-0.1489474104114281,0.3411001407142358,1.5787481737240734,0.1882339819755314,-0.7877811784992392
1.9603543281555176,-0.0051880814189129,-0.1499369574354832,0.3433660211282969,1.5892351612198752,0.1894839826393486,-0.7930142600482917
1.9701998233795166,-0.0052410623759993,-0.1514098311520122,0.3467484277014714,1.6049150728305586,0.1913541250216104,-0.800839359598946
1.9798226356506348,-0.0052981276132051,-0.1530454333299147,0.3504936457540495,1.622248752806431,0.1934201912387125,-0.809488982053324
1.9897730350494385,-0.0053661738976451,-0.1549957546570741,0.3549595090985908,1.642917731434717,0.1958838080985403,-0.8198029371050151
1.999744176864624,-0.0054155356426104,-0.1564561796085639,0.3582938276274632,1.6583242680369947,0.1977191162622169,-0.827490192307117
2.009854555130005,-0.0054561660236833,-0.1575750466436654,0.3608655922137309,1.670252350502066,0.1991419356357919,-0.833443084186479
2.022831678390503,-0.005493910809073,-0.1587024877710474,0.3634374510955336,1.6821300541390911,0.2005566794105178,-0.839369431576614
2.0298585891723633,-0.0055342189439615,-0.1598121117236992,0.3659880388979708,1.693960124906413,0.2019677709064993,-0.845273407743818
2.0414531230926514,-0.0056006087662741,-0.1617148760544973,0.3703449997081058,1.7141250620605168,0.2043713245805847,-0.855335830407963
2.0502450466156006,-0.0056487286726625,-0.1631396209866915,0.3735976458113255,1.729153582721839,0.2061617333835643,-0.8628344602101539
2.0628912448883057,-0.0057142904731399,-0.1650186033807221,0.3779001572369296,1.749066506677888,0.2085352986395126,-0.8727711266445333
2.0698442459106445,-0.0057468939218621,-0.1659529991858095,0.3800397449909987,1.7589689650555729,0.2097156461386049,-0.8777125108259671
2.0846855640411377,-0.005829246696746,-0.1682675476948274,0.3853493340347356,1.7835682587460084,0.2126486228561148,-0.8899883729701443
2.090402841567993,-0.0058507194328338,-0.1688829306167605,0.3867584395199133,1.7900898901763718,0.2134259733796417,-0.8932427018305837
2.100470542907715,-0.0059254599938629,-0.1710248815988304,0.3916630836481722,1.8127895920752195,0.2161316849980536,-0.904569972229302
2.1118457317352295,-0.0059572945159365,-0.1719371990370817,0.3937521096837288,1.8224580320051305,0.2172841256168736,-0.9093945736544278
2.12013578414917,-0.0060139889610875,-0.1736075281015656,0.3975671420548092,1.8400893652662609,0.2193850400957986,-0.9181920411750664
